,bbox_list
0b1394366.jpg,"[(482, 261, 499, 318)]"
0b144c0f4.jpg,"[(304, 0, 370, 88), (294, 90, 333, 150)]"
0b15ad41b.jpg,"[(79, 582, 90, 595), (94, 599, 107, 613), (46, 634, 68, 657), (64, 657, 78, 671), (73, 665, 87, 679), (90, 680, 107, 699)]"
0b1a6ce70.jpg,"[(647, 473, 678, 498)]"
0b1a90819.jpg,"[(609, 28, 768, 162)]"
0b1b3d75b.jpg,"[(592, 28, 689, 73), (79, 99, 165, 148), (357, 165, 439, 199), (575, 294, 660, 333), (152, 346, 239, 389), (743, 433, 750, 447), (308, 468, 395, 487), (527, 580, 538, 594), (144, 625, 204, 664), (596, 631, 680, 692)]"
0b1bc4771.jpg,"[(42, 124, 167, 310), (584, 501, 593, 517)]"
0b1bc8662.jpg,"[(238, 157, 241, 161), (371, 346, 373, 350), (363, 393, 365, 396), (467, 755, 474, 768)]"
0b1bee3c1.jpg,"[(716, 726, 737, 739)]"
0b1cf694b.jpg,"[(178, 0, 210, 110)]"
0b2238d16.jpg,"[(589, 364, 604, 374)]"
0b22c4092.jpg,"[(313, 694, 320, 701)]"
0b241b34e.jpg,"[(0, 533, 129, 762)]"
0b249ac84.jpg,"[(275, 69, 289, 81), (329, 79, 339, 90), (345, 116, 352, 121), (386, 329, 391, 337), (662, 366, 671, 375), (682, 442, 693, 453), (207, 467, 221, 485), (668, 554, 681, 566), (747, 617, 751, 624)]"
0b258093a.jpg,"[(538, 506, 629, 575), (562, 616, 644, 642), (564, 655, 645, 676), (573, 677, 642, 698)]"
0b260e883.jpg,"[(110, 116, 154, 231)]"
0b26b2861.jpg,"[(751, 440, 768, 459), (689, 579, 697, 586), (739, 631, 749, 640)]"
0b27e3789.jpg,"[(61, 18, 82, 40)]"
0b288a917.jpg,"[(524, 135, 697, 317), (326, 246, 344, 270)]"
0b2b42ec9.jpg,"[(92, 680, 122, 732)]"
0b2bc8131.jpg,"[(460, 646, 467, 652), (528, 731, 542, 740)]"
0b2c04f8c.jpg,"[(671, 640, 711, 701)]"
0b367a609.jpg,"[(396, 30, 688, 189), (465, 300, 490, 317), (228, 632, 278, 653), (664, 706, 690, 720)]"
0b3b7d8e9.jpg,"[(253, 656, 323, 733)]"
0b3ba5aac.jpg,"[(165, 546, 266, 768)]"
0b3bd7f70.jpg,"[(197, 510, 374, 575)]"
0b3e3440b.jpg,"[(36, 512, 45, 526)]"
0b3fd8cee.jpg,"[(41, 54, 71, 82)]"
0b403748a.jpg,"[(417, 524, 539, 594)]"
0b4041b0e.jpg,"[(683, 635, 706, 648)]"
0b406d8b3.jpg,"[(314, 127, 339, 259)]"
0b40b432c.jpg,"[(98, 210, 126, 233), (179, 339, 259, 437)]"
0b41d69e1.jpg,"[(155, 178, 179, 251), (174, 509, 184, 527)]"
0b4244187.jpg,"[(397, 459, 406, 475)]"
0b4769bdc.jpg,"[(709, 18, 717, 25)]"
0b4894dc2.jpg,"[(120, 77, 166, 118), (205, 184, 244, 218), (231, 308, 277, 346)]"
0b48cbbcd.jpg,"[(504, 608, 518, 623)]"
0b48ffbcf.jpg,"[(721, 641, 735, 663)]"
0b49fc2d9.jpg,"[(649, 221, 686, 296), (109, 698, 123, 722)]"
0b4be2dfe.jpg,"[(99, 613, 111, 624)]"
0b4e11e35.jpg,"[(597, 255, 631, 279)]"
0b4e382eb.jpg,"[(464, 80, 477, 91), (280, 172, 293, 191), (430, 260, 441, 273)]"
0b4f2be35.jpg,"[(736, 321, 745, 330)]"
0b526035b.jpg,"[(410, 47, 423, 60), (187, 88, 193, 100), (363, 261, 369, 268)]"
0b52ddc2e.jpg,"[(531, 572, 557, 619)]"
0b52ee90f.jpg,"[(489, 707, 510, 758)]"
0b56c74c6.jpg,"[(86, 291, 165, 342), (126, 296, 133, 305)]"
0b5bea583.jpg,"[(21, 341, 163, 450)]"
0b5d7e2db.jpg,"[(245, 511, 283, 549)]"
0b5ef3b0c.jpg,"[(377, 491, 521, 559)]"
0b5effb9c.jpg,"[(356, 181, 437, 245), (634, 394, 663, 416)]"
0b60828e2.jpg,"[(171, 222, 188, 257)]"
0b612b9b9.jpg,"[(19, 38, 30, 64)]"
0b61d8fea.jpg,"[(627, 740, 649, 763)]"
0b6379568.jpg,"[(304, 18, 333, 101), (482, 475, 501, 511), (449, 553, 489, 626), (133, 556, 157, 602)]"
0b63bb7c0.jpg,"[(369, 38, 395, 83), (744, 164, 762, 180), (97, 246, 176, 399)]"
0b63c513f.jpg,"[(535, 380, 541, 391), (659, 501, 665, 515)]"
0b652af9e.jpg,"[(532, 431, 607, 518), (571, 454, 609, 499)]"
0b6695f33.jpg,"[(135, 217, 166, 242)]"
0b67db55e.jpg,"[(374, 245, 387, 256)]"
0b6b38300.jpg,"[(0, 98, 127, 310), (0, 243, 7, 257)]"
0b6dc9add.jpg,"[(118, 704, 132, 718)]"
0b7305a8c.jpg,"[(445, 402, 550, 695)]"
0b74971bb.jpg,"[(230, 168, 378, 462)]"
0b752a803.jpg,"[(644, 625, 656, 647), (609, 694, 647, 768)]"
0b75f5967.jpg,"[(687, 48, 700, 59)]"
0b77aef2e.jpg,"[(61, 526, 114, 583), (712, 570, 768, 640)]"
0b7b23689.jpg,"[(616, 13, 646, 66), (725, 100, 761, 183), (548, 116, 586, 188), (603, 283, 651, 355), (721, 497, 768, 586), (516, 617, 571, 693)]"
0b7b81336.jpg,"[(449, 678, 467, 711)]"
0b7d1c160.jpg,"[(600, 0, 739, 43), (0, 239, 41, 274), (2, 250, 60, 291)]"
0b7d3627c.jpg,"[(58, 553, 73, 571)]"
0b7ef84f8.jpg,"[(406, 347, 424, 364), (416, 362, 455, 404)]"
0b851ac54.jpg,"[(103, 710, 114, 720)]"
0b8682547.jpg,"[(370, 0, 496, 124), (593, 95, 635, 126), (527, 187, 565, 234)]"
0b890243c.jpg,"[(603, 373, 630, 404), (692, 483, 727, 527), (203, 535, 253, 609), (620, 589, 655, 634), (328, 627, 373, 698), (23, 711, 66, 768)]"
0b8c02c22.jpg,"[(435, 385, 464, 422)]"
0b8cc092d.jpg,"[(234, 559, 377, 729)]"
0b8ce2b47.jpg,"[(703, 79, 723, 112), (493, 114, 518, 172), (304, 169, 339, 228), (741, 198, 768, 279), (497, 368, 536, 452), (253, 424, 281, 507), (695, 646, 732, 730), (368, 655, 406, 738)]"
0b8f75623.jpg,"[(493, 322, 536, 520)]"
0b8f77049.jpg,"[(75, 103, 121, 213)]"
0b8f86f9c.jpg,"[(199, 630, 313, 701)]"
0b91b1842.jpg,"[(650, 698, 655, 720)]"
0b92571d6.jpg,"[(468, 541, 481, 551)]"
0b9572c22.jpg,"[(132, 154, 160, 214), (147, 166, 166, 195), (448, 341, 466, 399)]"
0b969f553.jpg,"[(272, 579, 428, 686)]"
0b99495f1.jpg,"[(0, 489, 34, 534), (22, 626, 217, 656)]"
0b99f5d14.jpg,"[(539, 229, 662, 264), (183, 237, 244, 259)]"
0b9cd30d3.jpg,"[(172, 532, 192, 547)]"
0b9ea26f0.jpg,"[(358, 269, 425, 485)]"
0ba051e45.jpg,"[(713, 32, 722, 46), (426, 520, 444, 539), (370, 659, 397, 684)]"
0ba05ff78.jpg,"[(273, 668, 285, 680), (266, 686, 275, 695), (279, 696, 293, 709), (297, 707, 306, 721)]"
0ba185448.jpg,"[(194, 549, 420, 768)]"
0ba29cbcf.jpg,"[(246, 98, 413, 155), (556, 456, 683, 544), (348, 538, 415, 709)]"
0ba45c941.jpg,"[(379, 534, 387, 540), (466, 637, 483, 654)]"
0ba5e5a8a.jpg,"[(543, 34, 590, 80), (615, 252, 626, 259), (628, 294, 665, 329), (697, 552, 736, 589), (588, 613, 618, 637), (626, 714, 658, 740)]"
0ba729545.jpg,"[(442, 0, 504, 57), (335, 219, 384, 278), (680, 227, 720, 272), (76, 244, 120, 284), (439, 291, 477, 330), (228, 376, 267, 413), (506, 411, 547, 452), (117, 545, 158, 586), (728, 549, 768, 590), (476, 581, 515, 625), (574, 711, 625, 768), (360, 719, 401, 760)]"
0ba80b802.jpg,"[(548, 414, 656, 445), (511, 526, 527, 532)]"
0baa70144.jpg,"[(500, 270, 650, 515)]"
0bac758fe.jpg,"[(181, 496, 205, 510), (358, 753, 369, 761)]"
0bae7712d.jpg,"[(261, 29, 265, 35)]"
0bb0453d9.jpg,"[(340, 158, 368, 185)]"
0bb09ef89.jpg,"[(177, 9, 369, 172)]"
0bb22ff9b.jpg,"[(454, 193, 470, 202), (262, 231, 333, 272)]"
0bb345151.jpg,"[(126, 78, 146, 91)]"
0bb3a12b1.jpg,"[(273, 286, 286, 298), (533, 538, 665, 677)]"
0bb3c5462.jpg,"[(534, 128, 557, 181), (517, 197, 536, 248), (473, 330, 509, 401), (452, 412, 478, 461)]"
0bb782a96.jpg,"[(174, 226, 205, 254)]"
0bb7aaeaf.jpg,"[(613, 489, 660, 687)]"
0bbaa2281.jpg,"[(513, 473, 608, 729)]"
0bbc681ee.jpg,"[(467, 6, 563, 80)]"
0bbce766c.jpg,"[(329, 603, 391, 649)]"
0bbe34181.jpg,"[(427, 601, 446, 623)]"
0bbe54377.jpg,"[(328, 534, 387, 554)]"
0bbf29b74.jpg,"[(200, 62, 240, 92)]"
0bbfa43b6.jpg,"[(304, 137, 387, 163), (336, 194, 348, 206), (619, 345, 661, 364), (0, 374, 66, 483), (0, 675, 60, 721), (427, 704, 468, 768), (460, 712, 501, 768)]"
0bc0716c4.jpg,"[(471, 0, 530, 158), (418, 382, 491, 588), (0, 404, 24, 543)]"
0bc240a87.jpg,"[(109, 464, 114, 477)]"
0bc33ebe7.jpg,"[(130, 44, 142, 62), (85, 83, 97, 103), (46, 84, 53, 106)]"
0bc4a43a9.jpg,"[(0, 192, 61, 583)]"
0bc5629e9.jpg,"[(187, 713, 229, 743)]"
0bc772d2f.jpg,"[(623, 459, 630, 472)]"
0bc904d90.jpg,"[(257, 0, 300, 67)]"
0bc938710.jpg,"[(633, 536, 649, 554)]"
0bc9b4bc2.jpg,"[(543, 400, 556, 433)]"
0bca5cdb7.jpg,"[(501, 122, 644, 371)]"
0bcccaf30.jpg,"[(655, 95, 660, 101)]"
0bce0a14a.jpg,"[(611, 457, 651, 476)]"
0bcf03709.jpg,"[(93, 744, 105, 757)]"
0bcf92314.jpg,"[(261, 425, 268, 433)]"
0bd2bd3f0.jpg,"[(283, 499, 498, 762)]"
0bd5d5bf6.jpg,"[(676, 255, 749, 449)]"
0bd6fd42b.jpg,"[(0, 656, 67, 733)]"
0bd7ad77f.jpg,"[(397, 715, 406, 731)]"
0bd83ea56.jpg,"[(378, 170, 453, 356), (213, 286, 220, 294)]"
0bda3e3d5.jpg,"[(352, 233, 443, 391)]"
0bdbed88b.jpg,"[(175, 515, 219, 638)]"
0bdcb56fe.jpg,"[(10, 251, 46, 286)]"
0bde4207e.jpg,"[(434, 301, 453, 311)]"
0bdf995a3.jpg,"[(384, 29, 454, 131)]"
0be0e552f.jpg,"[(476, 57, 484, 82), (130, 124, 153, 182)]"
0be202fe5.jpg,"[(0, 517, 16, 536)]"
0be9c88d0.jpg,"[(546, 222, 568, 282)]"
0be9e9a48.jpg,"[(493, 613, 500, 622)]"
0beb1f290.jpg,"[(147, 11, 188, 111), (359, 566, 400, 698)]"
0bec02149.jpg,"[(319, 718, 338, 728)]"
0beca0d29.jpg,"[(484, 717, 500, 726)]"
0beecdc1c.jpg,"[(431, 512, 448, 530)]"
0bef6b77a.jpg,"[(495, 424, 595, 619)]"
0bf02524f.jpg,"[(752, 694, 766, 710)]"
0bf04f591.jpg,"[(369, 179, 407, 244), (322, 351, 333, 366)]"
0bf5142d0.jpg,"[(55, 414, 182, 443), (209, 417, 335, 446), (467, 423, 484, 431), (502, 423, 608, 446), (0, 625, 99, 646), (0, 737, 104, 755)]"
0bf54c523.jpg,"[(182, 625, 203, 637)]"
0bf5a6b3e.jpg,"[(381, 260, 387, 266)]"
0bf5f2bfc.jpg,"[(251, 670, 261, 699)]"
0bf631128.jpg,"[(68, 7, 106, 95), (56, 105, 69, 126), (618, 544, 630, 551), (478, 546, 493, 561), (452, 582, 465, 593), (80, 630, 95, 647)]"
0bf6a4ea3.jpg,"[(458, 625, 469, 657)]"
0bf71b165.jpg,"[(584, 278, 600, 293), (590, 369, 612, 385)]"
0bf7907bc.jpg,"[(441, 60, 451, 72), (252, 245, 293, 290), (120, 460, 145, 481), (349, 628, 359, 640)]"
0bf7a2653.jpg,"[(579, 268, 608, 321)]"
0bf84523f.jpg,"[(436, 582, 514, 702)]"
0bf9d5c35.jpg,"[(667, 146, 714, 346)]"
0bfa891da.jpg,"[(268, 249, 399, 460)]"
0bfb01d14.jpg,"[(659, 66, 735, 89), (34, 438, 80, 504), (603, 453, 649, 522), (251, 549, 306, 665)]"
0bfb71a47.jpg,"[(633, 0, 768, 47)]"
0bfbdb9bb.jpg,"[(381, 64, 394, 80), (631, 271, 670, 293), (336, 535, 394, 616), (154, 544, 193, 640), (621, 584, 652, 664), (16, 702, 40, 767)]"
0bfc2aaac.jpg,"[(237, 439, 271, 470)]"
0bfc39ae9.jpg,"[(504, 452, 528, 530), (591, 454, 630, 540)]"
0bfd74e60.jpg,"[(643, 335, 654, 341), (288, 381, 301, 393), (556, 388, 567, 393), (409, 434, 418, 446), (528, 474, 542, 489)]"
0bfe329c6.jpg,"[(575, 426, 597, 447)]"
0c0333b66.jpg,"[(117, 36, 275, 105), (72, 111, 233, 189)]"
0c03559cb.jpg,"[(522, 349, 602, 494)]"
0c069f58a.jpg,"[(377, 706, 417, 757)]"
0c07d1af8.jpg,"[(10, 383, 36, 443), (51, 636, 62, 682)]"
0c0861189.jpg,"[(80, 297, 108, 313)]"
0c0897fbc.jpg,"[(234, 135, 411, 423)]"
0c0a19576.jpg,"[(385, 348, 444, 418)]"
0c0ade585.jpg,"[(320, 209, 350, 366)]"
0c0b93075.jpg,"[(346, 231, 361, 250)]"
0c0c32e41.jpg,"[(361, 697, 372, 718), (242, 720, 255, 725)]"
0c0eb4731.jpg,"[(752, 659, 768, 677), (698, 703, 710, 717)]"
0c10c2d10.jpg,"[(139, 95, 270, 223)]"
0c129a874.jpg,"[(593, 27, 598, 37), (706, 209, 712, 219)]"
0c12ba190.jpg,"[(375, 101, 395, 146)]"
0c12dfde8.jpg,"[(419, 650, 437, 666), (665, 653, 680, 673), (504, 715, 512, 729)]"
0c13bb7f7.jpg,"[(246, 270, 256, 292)]"
0c13db0fd.jpg,"[(467, 128, 509, 149)]"
0c150095f.jpg,"[(499, 259, 512, 271)]"
0c1978ecd.jpg,"[(11, 0, 56, 72)]"
0c1a3f779.jpg,"[(331, 84, 340, 96), (550, 87, 562, 99), (703, 690, 713, 703)]"
0c21db465.jpg,"[(488, 0, 501, 13), (111, 758, 121, 767)]"
0c241a127.jpg,"[(300, 505, 318, 515), (366, 606, 379, 623), (26, 656, 45, 667), (106, 719, 118, 730)]"
0c299ccaf.jpg,"[(426, 138, 438, 150)]"
0c29bf9e0.jpg,"[(550, 409, 567, 422)]"
0c2f418ae.jpg,"[(426, 188, 442, 219)]"
0c2f49144.jpg,"[(559, 153, 572, 166), (500, 191, 513, 204)]"
0c2f85a98.jpg,"[(686, 40, 717, 95), (672, 99, 691, 126), (596, 178, 616, 206), (261, 517, 265, 522)]"
0c34f132d.jpg,"[(294, 313, 342, 376)]"
0c34ffdf6.jpg,"[(558, 542, 588, 623)]"
0c36ac8a8.jpg,"[(672, 597, 685, 609)]"
0c3cae6f4.jpg,"[(679, 211, 695, 227)]"
0c3f35634.jpg,"[(677, 1, 728, 156)]"
0c40bf610.jpg,"[(688, 585, 709, 595), (281, 674, 296, 680)]"
0c41c0a24.jpg,"[(604, 168, 634, 220), (254, 232, 305, 301)]"
0c4235c5a.jpg,"[(63, 29, 105, 58)]"
0c4a73c5f.jpg,"[(434, 213, 443, 223), (101, 653, 109, 664)]"
0c4adc882.jpg,"[(69, 340, 146, 395)]"
0c4bc6e8f.jpg,"[(324, 116, 484, 163)]"
0c4c7b8a1.jpg,"[(100, 40, 126, 51)]"
0c4e30bfd.jpg,"[(186, 189, 215, 273)]"
0c4e4fcbe.jpg,"[(103, 78, 171, 101)]"
0c4e85020.jpg,"[(242, 688, 281, 768), (598, 696, 618, 734)]"
0c4e8d6de.jpg,"[(0, 448, 64, 500)]"
0c5046f0a.jpg,"[(257, 328, 284, 417)]"
0c523d11d.jpg,"[(256, 716, 263, 731)]"
0c53e690b.jpg,"[(33, 407, 178, 591), (204, 632, 305, 757)]"
0c54adcb2.jpg,"[(622, 424, 665, 516)]"
0c5530ea9.jpg,"[(325, 0, 445, 173)]"
0c560bd8f.jpg,"[(327, 695, 346, 718), (318, 698, 337, 724), (339, 719, 340, 720)]"
0c565839d.jpg,"[(0, 47, 73, 232)]"
0c5cac710.jpg,"[(30, 45, 198, 138), (592, 475, 669, 548)]"
0c5ceb27e.jpg,"[(638, 260, 750, 359), (92, 568, 182, 651)]"
0c5d18ecc.jpg,"[(0, 307, 23, 364), (304, 576, 355, 732)]"
0c5d4cefe.jpg,"[(428, 330, 439, 355)]"
0c5f2d790.jpg,"[(525, 0, 555, 78), (577, 736, 583, 750)]"
0c62320b5.jpg,"[(66, 376, 219, 480)]"
0c64825df.jpg,"[(170, 440, 181, 449)]"
0c64ce5c9.jpg,"[(331, 512, 359, 719), (312, 580, 317, 599)]"
0c669f94c.jpg,"[(694, 199, 756, 226)]"
0c684430c.jpg,"[(728, 195, 755, 223)]"
0c6869d07.jpg,"[(685, 0, 724, 88), (70, 260, 136, 422)]"
0c68c8258.jpg,"[(187, 465, 286, 536), (492, 568, 590, 714)]"
0c697000d.jpg,"[(160, 267, 168, 276)]"
0c6b7bca1.jpg,"[(108, 241, 354, 529)]"
0c6ba3267.jpg,"[(159, 554, 208, 624)]"
0c6bbdd40.jpg,"[(426, 179, 717, 264)]"
0c6caf8b9.jpg,"[(407, 429, 430, 458)]"
0c6d0c57b.jpg,"[(0, 119, 65, 223), (538, 382, 640, 571)]"
0c6d913bf.jpg,"[(535, 492, 768, 663)]"
0c6df08f3.jpg,"[(187, 86, 280, 175), (518, 258, 538, 288), (524, 289, 550, 320), (544, 316, 561, 344), (444, 330, 532, 415), (561, 337, 584, 355), (714, 422, 745, 445)]"
0c6e369a2.jpg,"[(105, 516, 299, 702)]"
0c6e58357.jpg,"[(201, 175, 223, 199)]"
0c6f429df.jpg,"[(212, 42, 269, 129)]"
0c704bba1.jpg,"[(98, 354, 176, 526), (614, 509, 768, 628)]"
0c70835db.jpg,"[(464, 242, 479, 259), (368, 246, 387, 271), (588, 270, 599, 281)]"
0c748082f.jpg,"[(87, 0, 114, 14)]"
0c7567a0c.jpg,"[(180, 222, 200, 317)]"
0c7671bf0.jpg,"[(491, 184, 561, 310), (487, 257, 501, 277)]"
0c7e0ce6e.jpg,"[(676, 491, 693, 507)]"
0c82c9832.jpg,"[(712, 578, 747, 644)]"
0c83b0dfe.jpg,"[(602, 469, 622, 496)]"
0c83c2cd8.jpg,"[(542, 27, 606, 149)]"
0c84b13c1.jpg,"[(547, 370, 657, 457)]"
0c854107b.jpg,"[(376, 68, 515, 207)]"
0c86fef52.jpg,"[(697, 697, 748, 718)]"
0c87eb49f.jpg,"[(677, 128, 695, 144)]"
0c8961144.jpg,"[(330, 69, 371, 118), (60, 159, 89, 186), (53, 172, 75, 193), (180, 211, 198, 234), (62, 249, 80, 257)]"
0c8b3e9a3.jpg,"[(738, 78, 768, 108), (280, 196, 296, 228), (295, 275, 319, 315)]"
0c8bf76ab.jpg,"[(691, 63, 699, 74)]"
0c8df06bb.jpg,"[(68, 61, 78, 78)]"
0c8ea6bc2.jpg,"[(185, 441, 236, 462)]"
0c910d7de.jpg,"[(567, 0, 614, 236)]"
0c91d8e79.jpg,"[(750, 81, 763, 96), (350, 554, 365, 576), (372, 614, 390, 632), (54, 728, 76, 749)]"
0c939e612.jpg,"[(686, 407, 705, 425)]"
0c9693160.jpg,"[(575, 566, 604, 731)]"
0c96c3a85.jpg,"[(211, 693, 268, 768)]"
0c972cc56.jpg,"[(222, 501, 413, 601)]"
0c97fc460.jpg,"[(708, 163, 768, 333)]"
0c98c4c03.jpg,"[(254, 197, 299, 224)]"
0c9ef6a34.jpg,"[(260, 198, 279, 213)]"
0ca4aa90e.jpg,"[(648, 340, 657, 358), (645, 423, 669, 495)]"
0ca4d36c1.jpg,"[(411, 435, 460, 516)]"
0ca6d4877.jpg,"[(681, 688, 688, 711)]"
0ca829cc2.jpg,"[(184, 644, 205, 665)]"
0ca8e79b5.jpg,"[(511, 640, 524, 659)]"
0cab261eb.jpg,"[(46, 345, 102, 421), (300, 731, 375, 768)]"
0cab4df4b.jpg,"[(253, 17, 354, 135)]"
0cac1313a.jpg,"[(748, 11, 756, 20)]"
0cb066a19.jpg,"[(77, 267, 120, 409)]"
0cb111826.jpg,"[(507, 26, 572, 107)]"
0cb15d49b.jpg,"[(343, 678, 440, 719)]"
0cb7d1e84.jpg,"[(664, 85, 716, 161)]"
0cb7e5f79.jpg,"[(395, 279, 606, 371), (708, 489, 720, 499)]"
0cb8234c9.jpg,"[(733, 591, 748, 622)]"
0cb8edcef.jpg,"[(135, 328, 197, 487)]"
0cb91930f.jpg,"[(672, 610, 692, 624)]"
0cbee494c.jpg,"[(303, 538, 330, 563), (340, 608, 360, 627), (163, 722, 183, 742)]"
0cbf8d68c.jpg,"[(455, 102, 481, 161), (20, 419, 47, 443)]"
0cc06a145.jpg,"[(555, 328, 573, 343), (187, 668, 207, 685)]"
0cc08f1f5.jpg,"[(331, 422, 341, 433)]"
0cc1d6ac4.jpg,"[(53, 18, 110, 156), (641, 190, 681, 341), (191, 479, 223, 589)]"
0cc213c83.jpg,"[(509, 245, 527, 259)]"
0cc24b959.jpg,"[(279, 140, 292, 157)]"
0cc5a7b4e.jpg,"[(392, 84, 401, 102), (389, 167, 413, 239)]"
0cc726bac.jpg,"[(323, 241, 496, 516)]"
0cc9def1b.jpg,"[(526, 0, 580, 94), (27, 334, 80, 432), (427, 550, 454, 614), (728, 619, 768, 719)]"
0ccca6daf.jpg,"[(227, 247, 240, 263)]"
0cd171693.jpg,"[(292, 589, 367, 648)]"
0cd1a077a.jpg,"[(357, 0, 416, 178), (1, 560, 18, 578)]"
0cd24bb63.jpg,"[(349, 336, 419, 562)]"
0cd3f76c3.jpg,"[(128, 531, 139, 542)]"
0cd43d382.jpg,"[(527, 546, 544, 560)]"
0cd5f4006.jpg,"[(443, 86, 536, 175), (700, 330, 768, 408)]"
0cd642bc1.jpg,"[(234, 583, 251, 603)]"
0cd8c51dd.jpg,"[(532, 95, 646, 268)]"
0cd99c8b9.jpg,"[(99, 139, 107, 165)]"
0cdcd25e1.jpg,"[(293, 12, 336, 42)]"
0cdd31700.jpg,"[(107, 511, 131, 537)]"
0cddb7721.jpg,"[(134, 294, 152, 310), (590, 614, 608, 624)]"
0cdde20c7.jpg,"[(337, 632, 370, 646)]"
0cde30243.jpg,"[(397, 298, 406, 304)]"
0ce04e2e3.jpg,"[(721, 375, 747, 448)]"
0ce22b8a7.jpg,"[(671, 237, 693, 258)]"
0ce3e54a2.jpg,"[(297, 112, 482, 277)]"
0ce4264d3.jpg,"[(198, 327, 211, 343)]"
0ce51ac0a.jpg,"[(686, 671, 700, 685)]"
0ce52a4b4.jpg,"[(272, 123, 281, 132)]"
0ce6e7f64.jpg,"[(674, 409, 763, 528)]"
0ce8432f7.jpg,"[(258, 172, 276, 194)]"
0ce9ff56d.jpg,"[(752, 255, 766, 267)]"
0ceb8cd45.jpg,"[(151, 328, 327, 451)]"
0cee0179a.jpg,"[(611, 23, 682, 72), (675, 38, 693, 51), (732, 687, 748, 704)]"
0cefc8948.jpg,"[(560, 325, 583, 352), (711, 541, 766, 608)]"
0cf6a999d.jpg,"[(195, 104, 226, 132), (312, 145, 331, 163)]"
0cf84269c.jpg,"[(445, 170, 567, 294)]"
0cf8a35ea.jpg,"[(377, 524, 487, 738)]"
0cf9a40c6.jpg,"[(742, 589, 768, 625)]"
0cfbcc901.jpg,"[(566, 726, 575, 741)]"
0cfc569cf.jpg,"[(646, 367, 768, 543)]"
0cfddee49.jpg,"[(506, 16, 554, 96), (589, 26, 724, 177), (711, 29, 768, 104)]"
0cfe13e8d.jpg,"[(427, 50, 463, 84), (436, 70, 560, 326)]"
0cff4cddc.jpg,"[(248, 639, 256, 646)]"
0d0040fae.jpg,"[(76, 157, 127, 310), (120, 187, 165, 297)]"
0d062f06b.jpg,"[(143, 78, 154, 105)]"
0d063aed2.jpg,"[(248, 613, 264, 634)]"
0d0697409.jpg,"[(82, 322, 164, 353), (310, 736, 320, 743)]"
0d06b1bd2.jpg,"[(718, 223, 760, 255)]"
0d07b35ec.jpg,"[(140, 240, 159, 251)]"
0d0a4b341.jpg,"[(242, 670, 277, 768)]"
0d0b34930.jpg,"[(577, 37, 622, 116), (437, 493, 453, 521), (400, 564, 438, 644)]"
0d0bc4de2.jpg,"[(154, 505, 315, 596)]"
0d0e3fe4e.jpg,"[(457, 5, 478, 28)]"
0d0f80e85.jpg,"[(730, 384, 768, 543)]"
0d10870fc.jpg,"[(711, 486, 738, 574), (266, 513, 324, 584)]"
0d115731f.jpg,"[(519, 692, 540, 709)]"
0d115dbba.jpg,"[(97, 9, 117, 42)]"
0d124ca97.jpg,"[(398, 284, 484, 574), (461, 400, 491, 495)]"
0d124fd09.jpg,"[(170, 158, 219, 284)]"
0d136fde3.jpg,"[(330, 177, 396, 309)]"
0d13b8d0b.jpg,"[(122, 357, 149, 400)]"
0d1623c24.jpg,"[(292, 131, 395, 172), (23, 496, 148, 536)]"
0d1866591.jpg,"[(17, 495, 68, 551)]"
0d1b490ae.jpg,"[(257, 290, 305, 339)]"
0d1ba0752.jpg,"[(299, 5, 316, 12)]"
0d1c3a3f5.jpg,"[(642, 364, 649, 369)]"
0d1e8e99f.jpg,"[(0, 166, 10, 180), (10, 340, 15, 349)]"
0d1e9e8ad.jpg,"[(592, 489, 608, 507)]"
0d21ef83f.jpg,"[(77, 197, 88, 205)]"
0d2255fcd.jpg,"[(15, 612, 46, 634)]"
0d2256a30.jpg,"[(245, 245, 415, 332)]"
0d23c8b7e.jpg,"[(290, 550, 301, 562)]"
0d274d33d.jpg,"[(217, 477, 304, 643)]"
0d291df5e.jpg,"[(539, 259, 599, 361)]"
0d29be42a.jpg,"[(234, 238, 247, 282)]"
0d2e1d8da.jpg,"[(213, 9, 220, 24), (444, 19, 469, 93), (179, 153, 196, 187), (177, 199, 191, 230), (410, 208, 427, 265), (50, 213, 66, 263), (233, 304, 256, 369), (98, 380, 109, 413), (74, 492, 88, 534)]"
0d2eb8a3b.jpg,"[(0, 3, 27, 37)]"
0d2f18732.jpg,"[(1, 3, 101, 25), (129, 174, 204, 195), (231, 194, 250, 247), (605, 507, 635, 521)]"
0d2f9770f.jpg,"[(126, 474, 218, 559)]"
0d31452ec.jpg,"[(6, 10, 91, 191), (325, 633, 382, 768)]"
0d32811c7.jpg,"[(405, 482, 597, 697)]"
0d3385eb1.jpg,"[(395, 402, 450, 518)]"
0d34fb0bc.jpg,"[(302, 212, 324, 322)]"
0d3516189.jpg,"[(23, 240, 148, 280)]"
0d374b146.jpg,"[(231, 501, 426, 659)]"
0d37760fb.jpg,"[(674, 237, 701, 297)]"
0d37b626a.jpg,"[(363, 80, 397, 112), (654, 481, 768, 768)]"
0d37f2404.jpg,"[(297, 69, 304, 76)]"
0d38420ac.jpg,"[(637, 259, 643, 266)]"
0d388485a.jpg,"[(168, 386, 209, 420)]"
0d38f4960.jpg,"[(545, 614, 607, 691)]"
0d3c6f9f9.jpg,"[(713, 298, 723, 308)]"
